region,canton,total_pop,FRI,max_fsi,urban_ratio,building_count,min_rwi
Kara,Natchitikpi,8205.531848,0.11016896093442625,84.98348999023438,0.0,24.0,-0.846
Kara,Koutchitchéou,8613.578546,0.14609296781408174,86.0761947631836,0.0,199.0,-0.592
Kara,Nawaré,21207.03788,0.1336795719248095,86.3723373413086,0.0,41.0,-0.618
Kara,Bapuré,24311.870713,0.16826064881348998,86.7798080444336,0.0,174.0,-0.748
Kara,Nandouta,20903.453413,0.08673926925479393,154.8228759765625,0.0,0.0,-0.741
Kara,Kidjabou,29833.62956,0.187227866083604,154.1192626953125,0.0,147.0,-0.852
Kara,Siou,10670.109294,0.07088497587133843,83.78764343261719,0.0,0.0,-0.658
Kara,Agbandè-Yaka,4911.383646,0.06474697635609473,84.61834716796875,0.0,0.0,-0.928
Kara,Niamtougou,16105.993911,0.13721766058088394,83.74313354492188,0.0,67.0,-0.719
Kara,Ténéga,4171.269717,0.060857470209933394,79.93083190917969,0.0,0.0,-0.595
Kara,Baga,7698.423546,0.06769029813854457,79.72818756103516,0.0,0.0,-0.757
Kara,Pouda,3035.160848,0.05853621211492284,79.99628448486328,0.0,0.0,-0.622
Kara,Massédéna,3132.061008,0.059050098831040385,81.39230346679688,0.0,0.0,-0.779
Kara,Koka,4422.103308,0.09148198103373623,84.22698211669922,0.0,16.0,-0.328
Kara,Léon,1669.127229,0.06229141273477167,150.85450744628906,0.0,0.0,-0.849
Kara,Alloum,4205.333538,0.0696961978147816,150.85450744628906,0.0,0.0,-0.808
Kara,Kadjalla,3555.444486,0.0678240736424997,150.85450744628906,0.0,0.0,-0.78
Kara,Tchoré,919.311405,0.05273743295766027,85.79005432128906,0.0,0.0,-0.716
Kara,Défalé,7783.778738,0.06775511328262623,84.06465148925781,0.0,0.0,-0.645
Kara,Kpaha,1743.448293,0.05534344471154214,82.28236389160156,0.0,0.0,-0.62
Kara,Kantè,27944.432839,0.08998666848351486,150.85450744628906,0.0,0.0,-0.831
Kara,Pessidè,15573.042364,0.08361997201193826,150.55836486816406,0.0,0.0,-0.838
Kara,Akpontè,5759.683098,0.0729129646908354,148.00437927246094,0.0,0.0,-0.981
Kara,Hélota,12947.449566000001,0.08896325109483634,150.55836486816406,0.0,1.0,-0.708
Kara,Ossacré,10088.357398,0.07077502087674604,86.0761947631836,0.0,0.0,-0.586
Kara,Ataloté,10200.393674,0.07906034872399219,150.85450744628906,0.0,0.0,-0.859
Kara,Nadoba,21353.095694000003,0.09481250313891115,86.0761947631836,0.0,3.0,-0.539
Kara,Warengo,8855.958362000001,0.08902263251970517,82.95365905761719,0.0,5.0,-0.739
Kara,Koutougou,4674.968244000001,0.06324595501873038,81.72167205810547,0.0,0.0,-0.847
Kara,Landa,9830.5197,0.06874963090475697,84.03545379638672,0.0,0.0,-0.534
Kara,Soumdina,6961.230600000001,0.06572393509574234,85.49884033203125,0.0,0.0,-0.531
Kara,Lassa,16926.505,0.0998195892641064,81.58475494384766,0.007024096880145353,0.0,-0.472
Kara,Kara,94804.8615,0.44149102154400377,150.27935791015625,0.25261159549502576,86.0,-0.584
Kara,Kouméa,10651.738507,0.07134066120413968,83.11311340332031,0.0,0.0,-0.763
Kara,Tcharè,3815.8587,0.06609458065233086,151.26333618164062,0.0,0.0,-0.543
Kara,Pya,16104.830000000002,0.07953924025802042,151.26333618164062,0.0,0.0,-0.224
Kara,Tchitchao,8870.8033,0.07625724816843764,149.9105987548828,0.0,0.0,-0.767
Kara,Bohou,12607.781200000001,0.0696718419263815,82.53034973144531,0.0,0.0,-0.183
Kara,Sara-Kawa,4429.255451,0.06868047794950971,150.85450744628906,0.0,0.0,-0.634
Kara,Yadè,7549.5499,0.06697292154861524,83.71615600585938,0.0,0.0,-0.565
Kara,Awandjélo,12525.351144,0.07130601695396044,82.49445343017578,0.0,0.0,-0.49
Kara,Kpinzindè,11623.558266,0.0724180795052145,82.97080993652344,0.0,0.0,-0.781
Kara,Djamdè,3231.623618,0.06661643133048398,150.8990936279297,0.0,0.0,-0.743
Kara,Atchangbadè,18904.849326,0.09037389639886349,86.49958801269531,0.0,2.0,-0.654
Savanes,Gouloungoussi,4300.628436,0.06152353732469032,84.47212219238281,0.0,0.0,-0.524
Savanes,Noaga,1351.872147,0.054625803241745804,84.47212219238281,0.0,0.0,-0.774
Savanes,Boadé,46270.254552,0.19562829290221415,147.86158752441406,0.16124403993982458,0.0,-0.554
Savanes,Biankouri,15559.899867999999,0.07192656944218638,82.90264892578125,0.0,0.0,-0.33
Savanes,Nadjoundi,10168.010763999999,0.07020184413424775,84.8088607788086,0.0,0.0,-0.564
Savanes,Timbou,16092.887444,0.08334983585823232,84.74877166748047,0.0,1.0,-0.735
Savanes,Sam-Naba,9367.473667,0.07634589956315013,83.70760345458984,0.0,1.0,-0.567
Savanes,Tambigou,4299.376432,0.14256008360031025,157.71360778808594,0.0,157.0,-0.597
Savanes,Koundjoaré,17254.4925,0.10923738545553606,89.19757080078125,0.0,11.0,-0.871
Savanes,Mandouri,18144.133,0.19156734783243143,157.71360778808594,0.0,281.0,-0.845
Savanes,Borgou,22484.672,0.19068460372877277,152.21829223632812,0.0,233.0,-0.758
Savanes,Naki-Est,26579.808100000002,0.10009718728011112,87.4283447265625,0.0,3.0,-0.804
Savanes,Nayéga,6958.462,0.06632497482381433,84.35614013671875,0.0,0.0,-0.488
Savanes,Ogaro,22513.0045,0.13111954982165105,86.7798080444336,0.0,31.0,-0.87
Savanes,Papri,15016.225,0.0737287697051754,84.47212219238281,0.0,0.0,-0.455
Savanes,Tambonga,8108.7615000000005,0.06944028056512694,83.70760345458984,0.0,0.0,-0.824
Savanes,Namoundjoga,9661.3825,0.09348269569920567,147.0788116455078,0.0,3.0,-0.673
Savanes,Pogno,19484.478752,0.07935431523311563,87.4283447265625,0.0,0.0,-0.975
Savanes,Mango,46142.328,0.1485936522422084,157.71360778808594,0.017213529237621948,0.0,-0.839
Savanes,Sadori,8584.756000000001,0.09821432382653356,157.71360778808594,0.0,5.0,-0.874
Savanes,Faré,4530.68,0.06591866988144417,155.29583740234375,0.0,0.0,-0.767
Savanes,Barkoissi,38451.339236,0.22078867238987376,153.67974853515625,0.0,358.0,-0.866
Savanes,Nagbéni,24676.7785,0.17527207356057636,157.71360778808594,0.0,112.0,-0.768
Savanes,Tchanaga,6490.052000000001,0.07567949404941765,157.71360778808594,0.0,0.0,-1.03
Savanes,Galangashie,13586.156,0.1535981720884317,153.67974853515625,0.0,79.0,-0.835
Savanes,Sagbiebou,12685.904,0.0745028629053183,87.11654663085938,0.0,0.0,-1.184
Savanes,Tchamonga,25849.078,0.16303100343295712,157.71360778808594,0.0,67.0,-0.946
Savanes,Mogou,16910.616,0.07768816270451119,89.19757080078125,0.0,0.0,-0.808
Savanes,Gando,27533.431500000002,0.09015667302148637,150.0854034423828,0.0,0.0,-0.793
Savanes,Kountoire,15218.455194,0.08401723923531405,155.29583740234375,0.0,0.0,-0.84
Savanes,Koumongou,10867.748000000001,0.08641069655134256,154.5313262939453,0.0,1.0,-0.834
Savanes,Nali,9649.76,0.0786501700300937,154.8228759765625,0.0,0.0,-0.867
Savanes,Takpamba,11565.466044,0.12152908397245658,150.85450744628906,0.0,20.0,-0.682
Savanes,Loko,7994.013772,0.06770451192498186,86.7798080444336,0.0,0.0,-0.56
Savanes,Pligou,9160.597272,0.06881692042075874,84.50827026367188,0.0,0.0,-0.56
Savanes,Bombouaka,10488.571148,0.07093967824058026,86.88988494873047,0.0,0.0,-0.592
Savanes,Goundoga,5083.8615,0.06376278347952596,86.08493041992188,0.0,0.0,-0.63
Savanes,Bogou,16250.280848,0.07508206105877956,84.47212219238281,0.0,0.0,-0.591
Savanes,Nandoga,6561.570576,0.06462399532702781,80.21007537841797,0.0,0.0,-0.447
Savanes,Boulogou,7831.541188,0.10876719396450696,84.47212219238281,0.0,29.0,-0.437
Savanes,Tamongue,25918.681132,0.08099052721406387,89.19757080078125,0.0,0.0,-0.608
Savanes,Bagou,3249.152372,0.05964510563978877,84.61834716796875,0.0,0.0,-0.528
Savanes,Nano,15518.358488000002,0.08239487748183619,145.78651428222656,0.0,0.0,-0.731
Savanes,Sissiak,21951.207428,0.08680970565627284,150.6075439453125,0.0,0.0,-0.689
Savanes,Tampialime,11006.497424000001,0.07181330483461468,86.1253662109375,0.0,0.0,-0.632
Savanes,Mamproug,7093.160164000001,0.06432995801650485,86.88988494873047,0.0,0.0,-0.384
Savanes,Doukpergou,7683.922928,0.06699760876956708,82.36968994140625,0.0,0.0,-0.471
Savanes,Sangou,4302.68124,0.04103111557416093,17.268970489501953,0.0,0.0,-0.515
Savanes,Lokpano,8343.819176,0.06743731198683121,85.18356323242188,0.0,0.0,-0.418
Savanes,Poissongui,7223.48227,0.08534795074679136,147.49090576171875,0.0,2.0,-0.53
Savanes,Kourientre,11143.930556000001,0.09666331165725656,86.88988494873047,0.0,7.0,-0.719
Savanes,Dapaong,154758.807448,0.3887760040966075,151.37205505371094,0.12379391086032818,39.0,-0.828
Savanes,Toaga,15690.872872000002,0.08212377606438108,149.66574096679688,0.0,0.0,-0.601
Savanes,Natigou,7583.766132000001,0.06772706875480902,86.88988494873047,0.0,0.0,-0.571
Savanes,Pana,13857.07926,0.07422132360716638,86.88988494873047,0.0,0.0,-0.637
Savanes,Bidjenga,8986.888752,0.07665182928701106,148.95428466796875,0.0,0.0,-0.846
Savanes,Nanergou,12015.208568,0.08035385820283117,149.66574096679688,0.0,0.0,-0.843
Savanes,Namaré,11800.121864,0.09240485384951466,148.81790161132812,0.0,2.0,-0.657
Savanes,Naki-Ouest,29006.828232000003,0.1395996130609366,150.6075439453125,0.0,21.0,-0.678
Savanes,Nioukpourma,17130.059544,0.11906485120528026,150.27935791015625,0.0,10.0,-0.859
Savanes,Tami,27285.246944000002,0.08971112259392547,150.27935791015625,0.0,0.0,-0.75
Savanes,Lotogou,14368.997732000002,0.08064929400306683,148.20428466796875,0.0,0.0,-0.563
Savanes,Warkambou,7144.5338360000005,0.06753767007001664,86.88988494873047,0.0,0.0,-0.616
Savanes,Louanga,11372.388092000001,0.09037323766233894,85.34732055664062,0.0,4.0,-0.67
Savanes,Kantindi,10966.789348,0.07150861383527855,84.74877166748047,0.0,0.0,-0.665
Savanes,Sanfatoute,9150.518297,0.0695457727810199,83.66716766357422,0.0,0.0,-0.643
Savanes,Korbongou,47598.911181,0.09691527854716563,147.86158752441406,0.0,0.0,-0.78
